FID,OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
6981,6982,14060.000000000000000,LASALLE,MADISON,SB,FS,"134,135,136,156", ,CHICAGO,1,LaSalle & Madison,-87.632461609999993,41.881789879999999
6982,6983,14595.000000000000000,WESTERN,BRYN MAWR,SB,FS,49B, ,CHICAGO,1,Western & Bryn Mawr,-87.689559180000003,41.982929599999999
6983,6984,5021.000000000000000,WELLS,HUBBARD,SB,NS,"37,125", ,CHICAGO,1,Wells & Hubbard,-87.634100000000004,41.890106000000003
6984,6985,12850.000000000000000,PULASKI,53RD STREET,SB,MT,53A, ,CHICAGO,1,Pulaski & 53rd Street,-87.723321999999996,41.796838999999999
6985,6986,2928.000000000000000,VINCENNES,111TH STREET,SWB,FT,"111,112", ,CHICAGO,1,Vincennes & 111th Street,-87.663519410000006,41.692005160000001
6986,6987,1952.000000000000000,CLARK,ELMDALE/PETERSON,NB,NS,22,N22,CHICAGO,1,Clark & Elmdale/Peterson,-87.669852370000001,41.990681690000002
6987,6988,12412.000000000000000,VINCENNES,107TH STREET,NB,NS,112, ,CHICAGO,1,Vincennes & 107th Street,-87.658693810000003,41.699326710000001
6988,6989,2141.000000000000000,KING DRIVE,60TH STREET,NB,NS,3, ,CHICAGO,1,King Drive & 60th Street,-87.615682120000002,41.785625170000003
6989,6990,14463.000000000000000,CLARK,TOUHY,NB,FS,22,N22,CHICAGO,1,Clark & Touhy,-87.674561209999993,42.012764779999998
6990,6991,5098.000000000000000,WALLACE,PERSHING,NB,NS,44, ,CHICAGO,1,Wallace & Pershing,-87.640992949999998,41.823421330000002
6991,6992,1921.000000000000000,CLARK,BELMONT,NB,NS,22,N22,CHICAGO,1,Clark & Belmont,-87.650489530000002,41.939858979999997
6992,6993,9419.000000000000000,87TH STREET,COTTAGE GROVE,EB,NS,87, ,CHICAGO,1,87th Street & Cottage Grove,-87.605052540000003,41.736563789999998
6993,6994,11035.000000000000000,DIVERSEY,SHERIDAN/LAKEVIEW,EB,NS,76, ,CHICAGO,1,Diversey & Sheridan/Lakeview,-87.639621109999993,41.932844220000000
6994,6995,7860.000000000000000,BELMONT,KEDZIE,EB,NS,77,N77,CHICAGO,1,Belmont & Kedzie,-87.707779000000002,41.939264999999999
6995,6996,916.000000000000000,NORTH AVENUE,LARRABEE,EB,NS,"N9,72",N9,CHICAGO,1,North Ave & Larrabee,-87.643622329999999,41.910922139999997
6996,6997,6953.000000000000000,CERMAK,ARCHER,EB,NS,21, ,CHICAGO,1,Cermak & Archer,-87.635312560000003,41.852809559999997
6997,6998,696.000000000000000,GRAND,KOSTNER,SEB,NS,65, ,CHICAGO,1,Grand & Kostner,-87.736361000000002,41.910035999999998
6998,6999,11172.000000000000000,HOMAN,WASHINGTON,SB,NS,82, ,CHICAGO,1,Homan & Washington,-87.711093000000005,41.882803000000003
6999,7000,15302.000000000000000,CALIFORNIA,LAKE,SB,FS,94, ,CHICAGO,1,California & Lake (Green Line),-87.696413430000007,41.884026830000003
7000,7001,1850.000000000000000,CLARK,DIVISION,SB,NS,22,N22,CHICAGO,1,Clark & Division (Red Line),-87.631534000000002,41.904023000000002
7001,7002,11525.000000000000000,CENTRAL,MONTROSE,SB,NS,85, ,CHICAGO,1,Central & Montrose,-87.767335689999996,41.960587169999997
7002,7003,1162.000000000000000,LAKE SHORE,ADDISON,NB,FT,"135,146,151", ,CHICAGO,1,Lake Shore & Addison,-87.643473580000006,41.948821639999998
7003,7004,2478.000000000000000,COTTAGE GROVE,79TH STREET,NB,NS,4, ,CHICAGO,1,Cottage Grove & 79th Street,-87.605108700000002,41.751158699999998
7004,7005,4630.000000000000000,WELLS,LAKE,SB,NS,37, ,CHICAGO,1,Wells & Lake,-87.633979999999994,41.885798000000001
7005,7006,1575.000000000000000,MICHIGAN,18TH STREET,NB,FS,"1,3,4",N4,CHICAGO,1,Michigan & 18th Street,-87.623827399999996,41.858126779999999
7006,7007,9629.000000000000000,AUSTIN,CORCORAN/SOUTH BLVD,NB,NS,91, ,CHICAGO,1,Austin & Corcoran/South Blvd (Green Line),-87.774780000000007,41.886980000000001
7007,7008,11236.000000000000000,HOMAN,MADISON,NB,NS,82, ,CHICAGO,1,Homan & Madison,-87.710909999999998,41.880820000000000
7008,7009,4794.000000000000000,BROADWAY,FOSTER,NB,FS,"36,92", ,CHICAGO,1,Broadway & Foster,-87.659753629999997,41.976856499999997
7009,7010,4245.000000000000000,CALIFORNIA,OGDEN,SB,NS,94, ,CHICAGO,1,California & Ogden,-87.695852889999998,41.861510840000001
7010,7011,7076.000000000000000,COMMERCIAL,92ND STREET,SB,NS,"N5,71",N5,CHICAGO,1,Commercial & 92nd Street,-87.551294270000000,41.728352299999997
7011,7012,1664.000000000000000,WESTERN,WINNEMAC,NB,NS,"49,49B",N49,CHICAGO,1,Western & Winnemac,-87.688902819999996,41.972944409999997
7012,7013,3773.000000000000000,MARINE DRIVE,WILSON,NB,FS,"81,136,146",N81,CHICAGO,1,Marine Drive & Wilson,-87.648580210000006,41.965665080000001
7013,7014,10336.000000000000000,CICERO,BELLE PLAINE,NB,NS,"54,54A", ,CHICAGO,1,Cicero & Belle Plaine,-87.747204920000001,41.955142240000001
7014,7015,1885.000000000000000,DEARBORN,WACKER & LAKE,NB,MB,"22,36,62",N22,CHICAGO,1,Dearborn & Wacker/Lake,-87.629396349999993,41.886183570000000
7015,7016,14713.000000000000000,GOLF ROAD,TRIPP,WB,NS,205, ,SKOKIE,2,Golf Road & Tripp,-87.733369249999996,42.055392050000002
7016,7017,2112.000000000000000,KING DRIVE,88TH STREET,NB,FS,3, ,CHICAGO,1,King Drive & 88th Street,-87.614330409999994,41.734691830000003
7017,7018,6108.000000000000000,ASHLAND,73RD STREET,SB,NS,9,N9,CHICAGO,1,Ashland & 73rd Street,-87.663749999999993,41.761366000000002
7018,7019,4668.000000000000000,NARRAGANSETT,56TH STREET,SB,NS,55N, ,CHICAGO,1,Narragansett & 56th Street,-87.781803999999994,41.790590000000002
7019,7271,2142.000000000000000,KING DRIVE,59TH STREET,NB,FT,3, ,CHICAGO,1,King Drive & 59th Street,-87.615706169999996,41.787657160000002
7020,7272,9648.000000000000000,AUSTIN,BELDEN,NB,NS,91, ,CHICAGO,1,Austin & Belden,-87.775580000000005,41.921916000000003
7021,7273,8582.000000000000000,EAST RIVER RD,AINSLIE,NB,NS,81W, ,NORRIDGE,1,East River Rd & Ainslie,-87.846308030000003,41.968099260000002
7022,7274,4661.000000000000000,NARRAGANSETT,60TH STREET,NB,NS,55N, ,CHICAGO,1,Narragansett & 60th Street,-87.781392999999994,41.783084000000002
7023,7275,9116.000000000000000,PULASKI,BELDEN,NB,NS,53,N53,CHICAGO,1,Pulaski & Belden,-87.726889069999999,41.922475970000001
7024,7276,3148.000000000000000,KEDZIE,DOUGLAS (s.service drive),NB,NS,52, ,CHICAGO,1,Kedzie & Douglas,-87.705453739999996,41.862393449999999
7025,7277,12254.000000000000000,AVENUE B,111TH STREET,NB,NS,100, ,CHICAGO,1,Avenue B & 111th Street,-87.525748750000005,41.693555109999998
7026,7278,7111.000000000000000,STONY ISLAND,84TH STREET,NB,NS,28, ,CHICAGO,1,Stony Island & 84th Street,-87.585302519999999,41.742463340000000
7027,7279,6983.000000000000000,TORRENCE,11100 SOUTH,NB,MB,71, ,CHICAGO,1,11100 S Torrence,-87.559370999999999,41.694068999999999
7028,7280,4085.000000000000000,ARMITAGE,CLEVELAND,WB,NS,73, ,CHICAGO,1,Armitage & Cleveland,-87.641134030000003,41.918387019999997
7029,7281,1277.000000000000000,FULLERTON,MARMORA,WB,NS,74, ,CHICAGO,1,Fullerton & Marmora,-87.773161209999998,41.923899310000003
7030,7282,147.000000000000000,JACKSON,5400 WEST,WB,MB,126, ,CHICAGO,1,5400 W Jackson,-87.759678240000000,41.876648990000000
7031,7283,9452.000000000000000,91ST STREET,HOUSTON,WB,NS,"26,87", ,CHICAGO,1,91st Street & Houston,-87.549755079999997,41.730154220000003
7032,7284,12074.000000000000000,LUNT,CAMPBELL,WB,NT,96, ,CHICAGO,1,Lunt & Campbell,-87.692570329999995,42.008659070000000
7033,7285,12666.000000000000000,EMERSON,RIDGE,WB,NS,93, ,EVANSTON,2,Emerson & Ridge,-87.687711260000000,42.052188309999998
7034,7286,3514.000000000000000,HOWARD,CLYDE,WB,NS,"97,201,206", ,EVANSTON,1,Howard & Clyde,-87.677882030000006,42.019500989999997
7035,7287,13128.000000000000000,OAKTON,DODGE,WB,NS,206, ,EVANSTON,2,Oakton & Dodge,-87.699213330000006,42.026641810000001
7036,7288,12596.000000000000000,ADDISON,LAMON,WB,NS,152, ,CHICAGO,1,Addison & Lamon,-87.749414110000004,41.946168120000003
7037,7289,16113.000000000000000,CERMAK,EAST,WB,FS,"21,322", ,BERWYN,1,Cermak & East,-87.788705350000001,41.850727169999999
7038,7290,10077.000000000000000,67TH STREET,GREENWOOD,WB,NS,"N5,67",N5,CHICAGO,1,67th Street & Greenwood,-87.599601210000003,41.773260950000001
7039,7291,5686.000000000000000,IRVING PARK,WOLCOTT,WB,NS,80, ,CHICAGO,1,Irving Park & Wolcott,-87.676091000000000,41.954295000000002
7040,7292,137.000000000000000,JACKSON,KOLMAR,WB,MT,126, ,CHICAGO,1,Jackson & Kolmar,-87.739434650000007,41.876963379999999
7041,7293,4784.000000000000000,FOSTER,HOYNE,EB,NT,92, ,CHICAGO,1,Foster & Hoyne,-87.681914370000001,41.975938599999999
7042,7294,12539.000000000000000,ADDISON,LAKEWOOD,EB,NS,152, ,CHICAGO,1,Addison & Lakewood,-87.661709000000002,41.947054999999999
7043,7295,8600.000000000000000,BRYN MAWR,CHESTER,EB,NS,81W, ,CHICAGO,1,Bryn Mawr & Chester,-87.839158999999995,41.981023999999998
7044,7296,11721.000000000000000,RIDGELAND,ONTARIO,SB,NS,86, ,OAK PARK,1,Ridgeland & Ontario,-87.784805840000004,41.890476589999999
7045,7297,17698.000000000000000,CICERO,31ST STREET,NB,FS,"35,54B", ,CICERO,1,Cicero & 31st Street,-87.743614039999997,41.837274430000001
7046,7298,3711.000000000000000,HALSTED,108TH STREET,SB,NS,"8A,108", ,CHICAGO,1,Halsted & 108th Street,-87.642657999999997,41.697980000000001
7047,7299,15085.000000000000000,HALSTED,77TH STREET,NB,FS,8, ,CHICAGO,1,Halsted & 77th Street,-87.644051360000006,41.754374329999997
7048,7300,12925.000000000000000,PULASKI,61ST STREET,NB,NS,53A, ,CHICAGO,1,Pulaski & 61st Street,-87.722688930000004,41.782208550000000
7049,7301,12256.000000000000000,AVENUE B,109TH STREET,NB,NS,100, ,CHICAGO,1,Avenue B & 109th Street,-87.525709710000001,41.697110500000001
7050,7302,5283.000000000000000,JEFFERY,96TH STREET,NB,FS,15, ,CHICAGO,1,Jeffery & 96th Street,-87.575135570000000,41.720719289999998
7051,7303,14091.000000000000000,CLARK,BIRCHWOOD,SB,NS,"22,97,201,205,206",N22,CHICAGO,1,Clark & Birchwood,-87.675806660000006,42.017984920000004
7052,7304,6519.000000000000000,WELLS,50TH STREET,SB,NS,"15,24,51", ,CHICAGO,1,Wells & 50th Street,-87.632364999999993,41.803866999999997
7053,7305,10814.000000000000000,EXCHANGE,73RD STREET,SEB,NS,71, ,CHICAGO,1,Exchange & 73rd Street,-87.563775489999998,41.762803580000003
7054,7306,14171.000000000000000,NORTH AVENUE,NARRAGANSETT,SB,TERM,"72,86", ,CHICAGO,1,North Ave & Narragansett Terminal,-87.784594470000002,41.909611540000000
7055,7307,6388.000000000000000,BLUE ISLAND,OAKLEY,SWB,NS,60,N60,CHICAGO,1,Blue Island & Oakley,-87.682949019999995,41.845899459999998
7056,7308,9891.000000000000000,NORTHWEST HWY,MOBILE,NWB,NS,68, ,CHICAGO,1,Northwest Hwy & Mobile,-87.785189000000003,41.984594999999999
7057,7309,7557.000000000000000,MICHIGAN,123RD STREET,SB,NS,34,N34,CHICAGO,1,Michigan & 123rd Street,-87.620366000000004,41.670862000000000
7058,7310,5192.000000000000000,RACINE,78TH STREET,SB,NS,44, ,CHICAGO,1,Racine & 78th Street,-87.653841999999997,41.752429999999997
7059,7311,12890.000000000000000,PULASKI,110TH STREET,SB,NS,53A, ,OAK LAWN,1,Pulaski & 110th Street,-87.720466999999999,41.693123000000000
7060,7312,3833.000000000000000,LARAMIE,THOMAS,SB,NS,57, ,CHICAGO,1,Laramie & Thomas,-87.755795000000006,41.900494000000002
7061,7313,2197.000000000000000,KING DRIVE,3000 SOUTH,SB,MB,3, ,CHICAGO,1,3000 S King Drive,-87.617580919999995,41.840239959999998
7062,7314,6518.000000000000000,WELLS,4900 SOUTH,SB,MB,"15,24,51", ,CHICAGO,1,4900 S Wells,-87.632651409999994,41.804838150000002
7063,7315,1412.000000000000000,LASALLE,BURTON,SB,FS,156, ,CHICAGO,1,LaSalle & Burton,-87.633168999999995,41.908974000000001
7064,7316,5871.000000000000000,HALSTED,73RD STREET,NB,NS,8, ,CHICAGO,1,Halsted & 73rd Street,-87.644227000000001,41.761493000000002
7065,7317,17390.000000000000000,HALSTED,WAVELAND,NB,FS,8, ,CHICAGO,1,Halsted & Waveland,-87.649448980000003,41.949241450000002
7066,7318,11263.000000000000000,KIMBALL,ALTGELD,NB,NS,82, ,CHICAGO,1,Kimball & Altgeld,-87.712086999999997,41.926389000000000
7067,7319,1138.000000000000000,LAKE SHORE,NORTH AVENUE,NB,MB,151, ,CHICAGO,1,Lake Shore & North Ave,-87.626118460000001,41.910486489999997
7068,7320,11903.000000000000000,CALIFORNIA,ARDMORE,NB,NS,93, ,CHICAGO,1,California & Ardmore,-87.699198999999993,41.986663999999998
7069,7321,2232.000000000000000,KING DRIVE,64TH STREET,SB,FT,3, ,CHICAGO,1,King Drive & 64th Street,-87.615667000000002,41.778137999999998
7070,7322,4854.000000000000000,MARINE DRIVE,AINSLIE,SB,NS,"136,146,148", ,CHICAGO,1,Marine Drive & Ainslie,-87.650550999999993,41.971722999999997
7071,7323,2571.000000000000000,COTTAGE GROVE,68TH STREET,SB,NS,4, ,CHICAGO,1,Cottage Grove & 68th Street,-87.605837440000002,41.771409800000001
7072,7324,15523.000000000000000,MICHIGAN,34TH STREET,SB,MB,35, ,CHICAGO,3,Michigan & 34th Street,-87.623366840000003,41.831876530000002
7073,7325,14479.000000000000000,EXCHANGE,74TH STREET,NEB,FS,71, ,CHICAGO,6,Exchange & 74th Street,-87.561821219999999,41.761121400000000
7074,7326,11522.000000000000000,CENTRAL,LELAND,SB,NS,85, ,CHICAGO,1,Central & Leland,-87.767505589999999,41.966065559999997
7075,7327,4494.000000000000000,ARCHER,CALIFORNIA,SWB,NS,62,N62,CHICAGO,1,Archer & California,-87.694378150000006,41.820230150000000
7076,7328,15804.000000000000000,STONY ISLAND,65TH PLACE,SB,NS,28, ,CHICAGO,1,Stony Island & 65th Place,-87.586473440000006,41.776160920000002
7077,7329,12949.000000000000000,PULASKI,32ND STREET,NB,NS,53A, ,CHICAGO,1,Pulaski & 32nd Street,-87.724228999999994,41.834972999999998
7078,7330,5889.000000000000000,HALSTED,56TH STREET,NB,NS,8, ,CHICAGO,1,Halsted & 56th Street,-87.645017109999998,41.792360330000001
7079,7331,5050.000000000000000,RACINE,78TH STREET,NB,NS,44, ,CHICAGO,1,Racine & 78th Street,-87.653708699999996,41.752199439999998
7080,7332,7696.000000000000000,HARLEM,58TH STREET,SB,NS,62H, ,SUMMIT,1,Harlem & 58th Street,-87.801499570000004,41.786597819999997
7081,7333,5577.000000000000000,MILWAUKEE,WAVELAND,NWB,NS,56, ,CHICAGO,1,Milwaukee & Waveland,-87.737260860000006,41.947428279999997
7082,7334,14031.000000000000000,AVENUE O,135TH STREET,SB,NS,30, ,CHICAGO,1,Avenue O & 135th Street,-87.539950140000002,41.650067710000002
7083,7335,17547.000000000000000,KING DRIVE,96TH STREET,SB,NS,111, ,CHICAGO,1,King Drive & 96th Street,-87.614257460000005,41.720204440000003
7084,7336,17548.000000000000000,KING DRIVE,97TH STREET,SB,NS,111, ,CHICAGO,1,King Drive & 97th Street,-87.614206710000005,41.718342890000002
7085,7337,17549.000000000000000,KING DRIVE,97TH STREET,NB,NS,111, ,CHICAGO,1,King Drive & 97th Street,-87.613966219999995,41.718164500000000
7086,7338,17550.000000000000000,KING DRIVE,96TH STREET,NB,NT,111, ,CHICAGO,1,King Drive & 96th Street,-87.613998249999995,41.719998980000000
7087,7339,17512.000000000000000,HALSTED,98TH PLACE,NB,FS,"8A,108", ,CHICAGO,1,Halsted & 98th Place,-87.642878650000000,41.715244570000003
7088,7340,17517.000000000000000,ROOSEVELT,DELANO COURT,WB,FS,"12,18,N62",N62,CHICAGO,1,Roosevelt & Delano,-87.632876980000006,41.867502340000001
7089,7341,17516.000000000000000,ROOSEVELT,DELANO COURT,EB,FT,"12,18,N62",N62,CHICAGO,1,Roosevelt & Delano,-87.632178300000007,41.867263600000001
7090,7342,17529.000000000000000,DIVERSEY,WESTERN/ELSTON,WB,FS,76, ,CHICAGO,1,Diversey & Western/Elston,-87.688381739999997,41.932237209999997
7091,7343,17530.000000000000000,DIVERSEY,ROCKWELL,WB,FS,76, ,CHICAGO,1,Diversey & Rockwell,-87.693094200000004,41.932198430000000
7092,7344,17560.000000000000000,McCORMICK,LINCOLN,NEB,MB,"11,82", ,CHICAGO,1,McCormick & Lincoln,-87.713183580000006,41.995207239999999
7093,7345,17562.000000000000000,55TH STREET,KILDARE,WB,FS,55, ,CHICAGO,1,55th Street & Kildare,-87.730838390000002,41.793199500000000
7094,7346,17564.000000000000000,JEFFERY,71ST STREET,SB,NS,"N5,J14,15",N5,CHICAGO,1,Jeffery & 71st Street,-87.576382699999996,41.766336500000001
7095,7347,649.000000000000000,CHICAGO,KARLOV,WB,NS,66, ,CHICAGO,1,Chicago & Karlov,-87.728429140000003,41.895377990000000
7096,7348,13067.000000000000000,59TH STREET,PAULINA,WB,NS,59, ,CHICAGO,1,59th Street & Paulina,-87.666724380000005,41.786781769999997
7097,7349,13036.000000000000000,61ST STREET,ST. LAWRENCE,WB,NS,"N4,59",N4,CHICAGO,1,61st Street & St. Lawrence,-87.610799499999999,41.784027780000002
7098,7350,1530.000000000000000,E HYDE PARK,WOODLAWN,WB,FS,"2,15", ,CHICAGO,1,E Hyde Park & Woodlawn,-87.597049029999994,41.802415420000003
7099,7351,8102.000000000000000,47TH STREET,SPAULDING,WB,NS,47, ,CHICAGO,1,47th Street & Spaulding,-87.706306760000004,41.808153560000001
7100,7352,9744.000000000000000,LAWRENCE,ORIOLE (west leg),WB,NS,81W, ,HARWOOD HEIGHTS,1,Lawrence & Oriole,-87.816851020000001,41.967077379999999
7101,7353,4137.000000000000000,ARMITAGE,LAVERGNE,WB,NS,73, ,CHICAGO,1,Armitage & Lavergne,-87.750846069999994,41.916935979999998
7102,7354,6399.000000000000000,26TH STREET,SPAULDING,WB,NS,60,N60,CHICAGO,1,26th Street & Spaulding,-87.707336310000002,41.844558450000001
7103,7355,9358.000000000000000,BELMONT,PACIFIC (80TH AVENUE),WB,NS,77, ,CHICAGO,1,Belmont & Pacific (80th Avenue),-87.826196339999996,41.937822369999999
7104,7356,9209.000000000000000,51ST STREET,WOLCOTT,WB,NS,51, ,CHICAGO,1,51st Street & Wolcott,-87.671943830000004,41.801328990000002
7105,7357,14990.000000000000000,CENTRAL,ORRINGTON,WB,NS,201, ,EVANSTON,2,Central & Orrington,-87.679402710000005,42.064199109999997
7106,7358,6633.000000000000000,TAYLOR,LAFLIN,WB,NS,157, ,CHICAGO,1,Taylor & Laflin,-87.663985429999997,41.869363389999997
7107,7359,10113.000000000000000,69TH STREET,HOYNE,WB,NS,"67,94", ,CHICAGO,1,69th Street & Hoyne,-87.675852590000005,41.768449380000000
7108,7360,6880.000000000000000,CERMAK,HOMAN,WB,FT,21, ,CHICAGO,1,Cermak & Homan,-87.710256830000006,41.851775660000001
7109,7361,10512.000000000000000,55TH STREET,ALBANY,EB,FS,55,N55,CHICAGO,1,55th Street & Albany,-87.700995530000000,41.793488459999999
7110,7362,7636.000000000000000,35TH STREET,FEDERAL,WB,NS,"31,35", ,CHICAGO,1,35th Street & Federal,-87.628858969999996,41.831035890000003
7111,7363,11418.000000000000000,MONTROSE,MOBILE,WB,NS,78, ,CHICAGO,1,Montrose & Mobile,-87.784254230000002,41.960311019999999
7112,7364,12665.000000000000000,EMERSON,MAPLE,WB,FS,93, ,EVANSTON,2,Emerson & Maple,-87.684849979999996,42.052213580000000
7113,7365,9530.000000000000000,87TH STREET,KILBOURN,WB,NS,87, ,CHICAGO,1,87th Street & Kilbourn,-87.733406599999995,41.734763299999997
7114,7366,353.000000000000000,ROOSEVELT,FRANCISCO,WB,NS,12, ,CHICAGO,1,Roosevelt & Francisco,-87.698251119999995,41.866565080000001
7115,7367,1242.000000000000000,FULLERTON,WASHTENAW,WB,NS,74, ,CHICAGO,1,Fullerton & Washtenaw,-87.694853850000001,41.924893810000000
7116,7368,11725.000000000000000,SOUTH BLVD,RIDGELAND,WB,NS,86, ,OAK PARK,1,South Blvd & Ridgeland,-87.784396310000005,41.887163160000000
7117,7369,11053.000000000000000,DIVERSEY,1800 WEST (under viaduct),WB,MB,76, ,CHICAGO,1,1800 W Diversey,-87.673497209999994,41.932394449999997
7118,7370,15517.000000000000000,FULLERTON,GRAND (RR CROSSING),WB,MB,"65,74", ,CHICAGO,1,Fullerton & Grand,-87.790307679999998,41.923701780000002
7119,7371,5157.000000000000000,47TH STREET,MORGAN,WB,NT,"44,47", ,CHICAGO,1,47th Street & Morgan,-87.650417120000000,41.808852770000001
7120,7372,14884.000000000000000,75TH STREET,COLES,WB,NS,"N5,71,75",N5,CHICAGO,1,75th Street & Coles,-87.558571540000003,41.759947599999997
7121,7373,10450.000000000000000,OLD ORCHARD RD,COURTHOUSE,WB,TERM,"54A,205", ,SKOKIE,1,Old Orchard Rd & Skokie Court House,-87.767501510000002,42.063292609999998
7122,7374,17070.000000000000000,87TH STREET,CALIFORNIA,WB,FS,87, ,CHICAGO,1,87th & California,-87.692511229999994,41.735464850000000
7123,7375,9212.000000000000000,51ST STREET,LEAVITT,WB,NS,51, ,CHICAGO,1,51st Street & Leavitt,-87.679033550000000,41.801265930000000
7124,7376,10841.000000000000000,71ST STREET,LANGLEY,WB,FT,71, ,CHICAGO,1,71st Street & Langley,-87.608824999999996,41.765904999999997
7125,7377,3240.000000000000000,63RD STREET,ABERDEEN,WB,NS,63,N63,CHICAGO,1,63rd Street & Aberdeen,-87.651952249999994,41.779710700000003
7126,7378,9735.000000000000000,GUNNISON,OAK PARK,WB,NS,81W, ,HARWOOD HEIGHTS,1,Gunnison & Oak Park,-87.797600619999997,41.968376960000001
7127,7379,4936.000000000000000,CLARENDON,SUNNYSIDE,NB,NT,"135,148", ,CHICAGO,1,Clarendon & Sunnyside,-87.649889999999999,41.963664000000001
7128,7380,8721.000000000000000,DAMEN,68TH STREET,NB,NS,48, ,CHICAGO,1,Damen & 68th Street,-87.673584000000005,41.770173000000000
7129,7381,11639.000000000000000,CENTRAL,EDGEBROOK GOLF COURSE,NB,NT,85A, ,CHICAGO,1,Edgebrook Golf Course,-87.765899000000005,41.990634000000000
7130,7382,3574.000000000000000,OLD ORCHARD RD,MACY'S WEST ENTRANCE,NB,TERM,"54A,97,201,205", ,SKOKIE,1,Old Orchard Mall - Macys,-87.750270389999997,42.059446389999998
7131,7383,7591.000000000000000,MICHIGAN,126TH STREET,NB,MT,34,N34,CHICAGO,1,Michigan & 126th Street,-87.619933000000003,41.664425999999999
7132,7384,7600.000000000000000,MICHIGAN,118TH STREET,NB,NS,"34,119",N34,CHICAGO,1,Michigan & 118th Street,-87.620490410000002,41.679800049999997
7133,7385,5294.000000000000000,JEFFERY,ANTHONY,NB,NS,15, ,CHICAGO,1,Jeffery & Anthony,-87.575721000000001,41.742132959999999
7134,7386,9706.000000000000000,NAGLE,ROSEDALE,NB,NS,86, ,CHICAGO,1,Nagle & Rosedale,-87.787560020000001,41.988336179999997
7135,7387,14049.000000000000000,KING DRIVE,115TH STREET,NB,FS,115, ,CHICAGO,1,King Drive & 115th Street,-87.613083079999996,41.685594379999998
7136,7388,7032.000000000000000,S. SHORE DRIVE,71ST STREET,NB,FS,"6,26", ,CHICAGO,1,S. Shore Drive & 71st Street,-87.566352370000004,41.766886929999998
